server_id,timestamp,server_age_months,workload_type,cpu_temp_celsius,cpu_utilization_percent,memory_usage_percent,disk_io_ops_per_sec,network_throughput_mbps,fan_speed_rpm,power_draw_watts,disk_read_errors_24h,memory_errors_24h,failure_within_48h
server_112,2024-01-11 22:00:00,19,compute,66.2,78.4,47.3,419,497.7,2840,233.4,1,1,0
server_317,2024-01-11 23:00:00,46,storage,66.0,52.0,74.0,316,241.5,2567,225.1,1,0,0
server_496,2024-01-12 00:00:00,40,compute,49.6,46.3,45.6,50,221.0,2402,293.7,2,1,0
server_441,2024-01-12 01:00:00,18,storage,62.4,71.9,70.0,546,291.2,2949,257.5,1,2,0
server_051,2024-01-12 02:00:00,40,storage,52.3,52.7,80.8,507,430.3,3223,298.2,0,0,0
server_267,2024-01-12 03:00:00,48,compute,67.0,54.6,48.1,883,303.8,2933,287.7,1,2,0
server_294,2024-01-12 04:00:00,7,database,50.9,35.5,53.3,870,292.8,2755,283.5,1,0,0
server_385,2024-01-12 05:00:00,52,database,89.1,96.3,88.8,636,244.4,1953,225.2,26,13,1
server_386,2024-01-12 06:00:00,18,database,61.3,18.8,78.5,613,251.4,2660,254.1,3,0,0
server_112,2024-01-12 07:00:00,56,storage,69.4,33.0,50.3,334,407.0,2445,153.3,2,2,0
server_100,2024-01-12 08:00:00,59,database,51.3,39.4,35.7,538,293.8,2543,174.4,1,3,0
server_112,2024-01-12 09:00:00,21,storage,58.2,51.9,78.8,477,325.5,3469,100.0,1,1,0
server_439,2024-01-12 10:00:00,23,database,47.2,44.3,68.8,529,230.2,2939,233.7,1,1,0
server_080,2024-01-12 11:00:00,12,compute,61.8,37.7,66.0,346,377.7,3382,314.3,1,2,0
server_186,2024-01-12 12:00:00,50,web,62.2,26.8,73.7,584,422.3,3366,281.9,4,0,0
server_112,2024-01-12 13:00:00,41,storage,74.2,53.0,42.2,226,207.2,2420,214.8,0,0,0
server_001,2024-01-12 14:00:00,46,compute,58.9,35.0,65.9,1107,209.8,3019,318.1,0,1,0
server_129,2024-01-12 15:00:00,35,storage,60.8,52.1,55.7,789,215.6,3232,238.2,4,0,0
server_219,2024-01-12 16:00:00,47,storage,51.2,6.7,69.0,765,403.6,2677,323.8,2,1,0
server_053,2024-01-12 17:00:00,46,compute,59.3,51.7,72.0,245,203.9,2613,168.6,1,1,0
server_342,2024-01-12 18:00:00,12,database,52.0,59.9,74.6,176,265.6,3151,251.7,2,2,0
server_484,2024-01-12 19:00:00,20,storage,55.9,57.4,69.0,555,201.6,2641,199.3,2,1,0
server_223,2024-01-12 20:00:00,45,web,56.4,41.1,63.8,439,469.2,3086,243.7,4,0,0
server_224,2024-01-12 21:00:00,24,web,52.2,63.3,64.3,870,246.8,3226,159.2,0,0,0
server_384,2024-01-12 22:00:00,48,compute,83.4,92.2,95.3,626,466.3,2089,215.5,29,9,1
server_402,2024-01-12 23:00:00,42,web,52.0,43.2,50.6,492,297.3,3242,296.1,0,1,0
server_125,2024-01-13 00:00:00,7,compute,52.0,41.1,54.4,796,250.7,3385,277.1,1,3,0
server_129,2024-01-13 01:00:00,47,compute,63.6,65.7,66.0,536,379.9,2698,276.2,4,0,0
server_052,2024-01-13 02:00:00,53,storage,56.4,5.0,69.8,546,296.1,3506,244.2,2,0,0
server_171,2024-01-13 03:00:00,18,compute,57.8,23.8,50.2,708,441.0,2846,220.1,3,0,0
server_217,2024-01-13 04:00:00,45,compute,43.3,79.9,43.9,365,278.3,2676,237.1,3,3,0
server_159,2024-01-13 05:00:00,46,database,58.4,5.0,34.9,704,254.8,3322,271.4,2,2,0
server_197,2024-01-13 06:00:00,48,storage,59.2,61.3,41.1,613,254.4,3186,278.3,2,0,0
server_415,2024-01-13 07:00:00,48,web,51.8,31.0,51.9,316,424.3,2489,171.0,2,3,0
server_246,2024-01-13 08:00:00,36,database,71.7,50.1,53.3,892,325.1,3262,255.6,3,1,0
server_323,2024-01-13 09:00:00,21,database,36.7,73.3,55.8,409,226.3,3085,268.6,1,1,0
server_438,2024-01-13 10:00:00,47,storage,91.7,93.4,90.1,173,156.4,1876,215.9,18,10,1
server_202,2024-01-13 11:00:00,49,storage,60.7,73.7,32.8,344,321.1,2857,277.4,3,0,1
server_183,2024-01-13 12:00:00,11,database,59.3,35.2,61.9,293,206.2,3393,194.7,3,0,0
server_122,2024-01-13 13:00:00,33,storage,56.4,37.8,61.9,539,123.2,3475,265.9,1,1,0
server_400,2024-01-13 14:00:00,37,storage,59.4,60.7,69.3,825,408.9,3194,114.9,2,1,0
server_254,2024-01-13 15:00:00,49,compute,61.9,36.2,72.2,550,176.8,2626,223.3,2,0,0
server_293,2024-01-13 16:00:00,15,storage,49.2,56.9,65.9,817,121.3,2633,215.2,5,1,0
server_279,2024-01-13 17:00:00,55,compute,57.4,68.7,61.7,713,286.3,2752,316.7,1,2,0
server_324,2024-01-13 18:00:00,23,database,53.5,62.4,73.1,50,270.0,3289,233.1,2,0,0
server_371,2024-01-13 19:00:00,9,database,91.8,90.7,89.5,680,212.7,2148,198.8,25,10,1
server_097,2024-01-13 20:00:00,14,web,60.7,38.2,49.8,384,321.9,3186,300.3,3,1,0
server_197,2024-01-13 21:00:00,12,storage,50.5,50.6,71.6,603,270.3,2822,252.6,1,1,0
server_469,2024-01-13 22:00:00,55,database,43.0,40.1,50.6,488,519.9,3420,264.2,3,0,0
server_394,2024-01-13 23:00:00,13,compute,50.7,46.6,63.3,1057,280.7,2654,217.5,2,0,0
server_239,2024-01-14 00:00:00,48,database,48.6,50.9,76.0,587,172.7,2934,320.4,4,1,0
server_143,2024-01-14 01:00:00,12,storage,63.2,34.5,55.9,617,330.0,2929,233.0,5,1,0
server_096,2024-01-14 02:00:00,46,web,56.2,41.1,45.7,716,338.3,3206,234.7,2,0,0
server_200,2024-01-14 03:00:00,45,web,66.1,21.4,53.1,202,266.5,3108,269.7,1,0,0
server_123,2024-01-14 04:00:00,8,database,49.7,35.4,45.7,717,133.7,3445,274.6,3,1,0
server_186,2024-01-14 05:00:00,22,web,62.0,14.5,43.9,457,454.7,3389,368.1,3,1,0
server_325,2024-01-14 06:00:00,7,storage,77.7,47.3,78.1,362,173.8,2790,305.1,1,0,0
server_463,2024-01-14 07:00:00,20,storage,57.8,41.1,68.0,664,388.4,3013,262.1,0,1,0
server_348,2024-01-14 08:00:00,51,web,61.9,26.7,49.2,202,423.3,2998,197.6,2,2,0
server_258,2024-01-14 09:00:00,34,compute,60.5,80.7,45.2,688,269.0,2838,196.8,1,0,0
server_147,2024-01-14 10:00:00,55,web,43.6,40.1,46.3,469,388.0,2538,252.5,5,2,1
server_251,2024-01-14 11:00:00,53,web,59.7,50.7,49.2,480,396.7,2994,341.3,1,0,1
server_442,2024-01-14 12:00:00,57,database,57.5,32.2,77.3,51,192.8,3262,318.2,3,0,0
server_419,2024-01-14 13:00:00,27,compute,52.9,36.7,58.3,680,447.1,3058,275.1,0,1,0
server_402,2024-01-14 14:00:00,9,web,47.9,51.5,92.0,550,332.9,3101,176.2,0,0,0
server_345,2024-01-14 15:00:00,57,database,91.3,94.2,97.6,407,83.5,2183,198.5,22,10,1
server_450,2024-01-14 16:00:00,11,database,90.0,97.6,93.9,315,319.8,1815,231.2,27,9,1
server_146,2024-01-14 17:00:00,43,database,72.1,61.1,73.9,656,244.1,2762,246.6,3,1,0
server_147,2024-01-14 18:00:00,31,storage,55.9,34.6,34.9,570,344.6,2871,229.4,1,2,0
server_351,2024-01-14 19:00:00,16,database,45.2,18.4,62.8,501,236.0,3323,308.9,1,0,0
server_198,2024-01-14 20:00:00,31,database,50.9,14.5,41.8,302,236.6,3269,319.2,3,2,0
server_307,2024-01-14 21:00:00,22,storage,52.8,73.8,27.3,561,196.4,3079,230.0,0,0,0
server_488,2024-01-14 22:00:00,29,storage,74.3,63.6,58.2,549,322.5,3429,227.5,3,2,0
server_416,2024-01-14 23:00:00,33,database,47.9,58.1,72.5,763,352.0,2722,231.0,5,1,0
server_423,2024-01-15 00:00:00,40,web,54.1,36.3,63.2,261,299.7,2873,226.9,2,2,0
server_127,2024-01-15 01:00:00,36,compute,50.7,18.3,61.4,357,270.6,3109,269.5,2,0,0
server_038,2024-01-15 02:00:00,18,storage,59.0,39.4,21.0,889,309.7,2939,235.0,3,0,0
server_337,2024-01-15 03:00:00,59,compute,50.8,43.1,57.7,538,405.7,3254,303.5,4,2,0
server_359,2024-01-15 04:00:00,40,storage,45.9,22.4,57.8,551,196.0,3518,238.8,2,3,0
server_128,2024-01-15 05:00:00,21,database,53.4,15.6,69.3,693,166.3,2972,211.1,2,0,0
server_266,2024-01-15 06:00:00,20,storage,52.6,10.4,44.1,862,179.9,3123,250.3,2,2,0
server_475,2024-01-15 07:00:00,48,database,50.3,58.1,72.4,268,136.1,3278,241.2,3,1,0
server_440,2024-01-15 08:00:00,23,compute,50.7,20.9,52.4,936,198.6,3229,251.5,2,1,0
server_472,2024-01-15 09:00:00,52,web,64.5,51.2,55.5,491,414.1,3531,237.7,2,4,0
server_433,2024-01-15 10:00:00,42,database,87.9,97.2,93.1,553,130.1,1819,149.6,28,10,1
server_150,2024-01-15 11:00:00,53,compute,45.9,56.8,42.2,512,274.9,3016,217.7,0,1,0
server_414,2024-01-15 12:00:00,53,compute,84.4,95.3,92.7,800,366.7,2192,293.6,15,11,1
server_477,2024-01-15 13:00:00,54,storage,55.4,40.4,39.7,692,301.2,3105,223.5,1,2,0
server_297,2024-01-15 14:00:00,46,database,44.3,47.6,69.8,471,387.2,2725,157.7,0,1,0
server_098,2024-01-15 15:00:00,32,compute,68.0,42.8,56.5,275,242.0,2712,254.8,1,1,0
server_262,2024-01-15 16:00:00,40,web,61.9,32.7,57.7,451,250.7,3124,295.0,2,0,1
server_251,2024-01-15 17:00:00,57,storage,66.4,64.6,20.0,233,261.0,2901,332.3,2,0,0
server_143,2024-01-15 18:00:00,50,storage,58.1,36.5,51.1,678,355.3,2274,285.6,0,1,0
server_345,2024-01-15 19:00:00,59,compute,38.3,43.3,56.8,364,573.0,3696,301.7,0,1,0
server_111,2024-01-15 20:00:00,40,database,86.5,92.0,88.9,480,299.2,1807,290.5,18,12,1
server_499,2024-01-15 21:00:00,33,storage,85.7,93.5,89.8,735,276.4,2220,257.5,25,8,1
server_059,2024-01-15 22:00:00,44,database,48.7,32.8,50.2,661,203.7,2644,193.1,6,4,0
server_368,2024-01-15 23:00:00,43,compute,56.3,35.5,72.5,577,474.0,2923,244.9,2,1,0
server_001,2024-01-16 00:00:00,14,compute,66.0,28.2,52.4,341,261.3,2868,284.4,1,1,0
server_384,2024-01-16 01:00:00,17,database,63.4,42.5,75.5,597,238.2,2798,252.8,0,1,0
server_303,2024-01-16 02:00:00,20,web,62.3,5.0,63.9,341,279.0,2971,308.4,1,1,0
server_253,2024-01-16 03:00:00,26,storage,52.5,58.6,46.5,599,482.3,2681,261.9,1,3,0
server_139,2024-01-16 04:00:00,57,compute,52.4,44.2,74.1,239,243.9,3161,232.7,0,0,0
server_452,2024-01-16 05:00:00,40,web,57.8,35.7,69.0,741,297.5,3131,271.2,3,5,0
server_036,2024-01-16 06:00:00,47,web,54.0,14.0,73.4,540,48.4,3020,211.7,0,1,0
server_159,2024-01-16 07:00:00,38,database,62.1,53.7,57.3,497,398.0,3162,253.3,3,1,0
server_008,2024-01-16 08:00:00,56,database,61.6,32.3,69.0,578,271.4,3310,236.1,3,0,0
server_232,2024-01-16 09:00:00,24,database,59.7,71.1,88.8,477,391.2,2578,197.6,3,1,0
server_098,2024-01-16 10:00:00,28,web,35.0,54.7,62.6,514,363.4,3482,286.7,4,1,0
server_146,2024-01-16 11:00:00,18,storage,56.0,75.7,54.0,758,315.9,3502,203.0,2,2,0
server_303,2024-01-16 12:00:00,49,database,54.1,47.7,83.2,711,255.0,3258,263.4,2,1,0
server_207,2024-01-16 13:00:00,6,storage,56.3,66.6,70.0,643,306.3,2902,231.4,1,0,0
server_130,2024-01-16 14:00:00,56,database,49.0,54.3,53.2,550,165.9,3638,265.8,0,0,0
server_403,2024-01-16 15:00:00,34,web,44.4,36.0,86.0,437,322.5,3336,251.9,2,1,0
server_151,2024-01-16 16:00:00,29,storage,58.7,48.7,41.9,715,355.3,2551,220.3,2,0,0
server_053,2024-01-16 17:00:00,21,storage,52.1,28.3,67.9,318,308.2,2887,248.1,2,1,0
server_119,2024-01-16 18:00:00,30,web,59.6,86.4,77.2,857,303.6,3181,253.7,1,0,0
server_160,2024-01-16 19:00:00,28,storage,49.6,43.0,76.1,642,239.4,2620,313.1,1,2,0
server_407,2024-01-16 20:00:00,33,web,66.3,45.5,46.5,736,283.9,3331,342.4,0,1,0
server_115,2024-01-16 21:00:00,52,web,63.0,52.8,41.4,594,190.3,2941,200.7,1,3,0
server_074,2024-01-16 22:00:00,21,compute,57.4,23.3,63.4,476,245.4,2704,216.6,1,1,0
server_112,2024-01-16 23:00:00,48,database,53.3,71.4,70.6,690,506.5,2947,133.9,1,0,0
server_455,2024-01-17 00:00:00,43,compute,61.8,24.5,43.8,219,308.9,2834,191.7,1,1,0
server_419,2024-01-17 01:00:00,16,web,58.1,20.0,64.5,382,348.5,2484,203.1,1,0,0
server_421,2024-01-17 02:00:00,8,web,56.9,41.7,38.1,462,297.4,2988,143.8,1,0,0
server_103,2024-01-17 03:00:00,20,storage,90.4,95.2,89.6,224,306.6,1909,169.6,20,14,1
server_339,2024-01-17 04:00:00,6,web,66.4,76.2,51.4,627,313.4,3035,235.7,0,0,0
server_253,2024-01-17 05:00:00,12,web,45.0,40.4,57.5,753,275.9,2676,224.0,3,1,0
server_226,2024-01-17 06:00:00,6,web,46.6,5.0,73.0,158,359.3,3048,227.6,2,1,0
server_111,2024-01-17 07:00:00,54,database,48.8,49.0,71.6,417,228.4,3724,206.5,2,1,0
server_472,2024-01-17 08:00:00,37,compute,43.0,56.1,67.1,466,151.7,2625,390.0,3,0,0
server_098,2024-01-17 09:00:00,14,compute,54.5,36.6,75.4,565,319.7,3020,268.7,2,2,0
server_152,2024-01-17 10:00:00,34,database,59.8,17.9,66.1,671,411.8,3096,247.5,1,2,0
server_348,2024-01-17 11:00:00,31,database,54.8,42.9,81.7,444,235.1,3020,314.1,1,1,0
server_401,2024-01-17 12:00:00,28,database,50.7,35.4,34.3,688,378.4,2993,241.0,5,2,0
server_383,2024-01-17 13:00:00,50,compute,64.0,25.5,59.1,518,367.2,3023,180.6,2,0,0
server_365,2024-01-17 14:00:00,48,compute,56.1,23.7,58.5,379,456.0,2871,212.2,0,0,0
server_337,2024-01-17 15:00:00,34,web,57.7,48.1,56.7,546,486.4,3504,330.0,1,1,0
server_193,2024-01-17 16:00:00,57,compute,64.2,63.1,67.5,247,358.0,3124,232.6,1,0,0
server_309,2024-01-17 17:00:00,43,storage,86.4,91.5,95.0,449,288.0,1897,162.1,20,14,1
server_162,2024-01-17 18:00:00,38,compute,88.5,92.4,97.5,465,138.4,2282,288.4,25,11,1
server_207,2024-01-17 19:00:00,12,database,51.4,57.3,42.2,379,397.7,2783,266.6,3,0,0
server_444,2024-01-17 20:00:00,17,compute,71.0,60.4,94.4,1007,413.1,2660,220.1,2,0,0
server_168,2024-01-17 21:00:00,36,web,47.2,72.9,54.1,760,274.3,2874,259.1,1,1,0
server_483,2024-01-17 22:00:00,37,compute,59.1,26.0,64.3,540,335.2,3430,316.1,2,1,0
server_160,2024-01-17 23:00:00,59,database,89.9,97.5,96.8,586,197.3,2259,285.9,27,13,1
server_067,2024-01-18 00:00:00,25,storage,82.7,97.8,98.0,603,240.2,2140,238.9,18,8,1
server_288,2024-01-18 01:00:00,56,database,87.9,94.1,98.3,625,167.8,2178,308.8,22,13,1
server_397,2024-01-18 02:00:00,22,storage,87.8,95.3,95.8,812,326.9,2287,325.6,23,14,1
server_276,2024-01-18 03:00:00,41,web,91.9,98.1,95.4,685,260.0,2242,200.9,16,14,1
server_303,2024-01-18 04:00:00,8,web,62.5,28.1,24.0,103,425.0,3189,359.7,2,1,0
server_403,2024-01-18 05:00:00,6,compute,49.8,29.8,55.1,667,323.5,2600,255.3,2,3,0
server_383,2024-01-18 06:00:00,55,web,68.5,70.0,54.5,333,335.3,3328,283.7,1,1,0
server_391,2024-01-18 07:00:00,32,web,47.0,25.1,94.8,389,301.1,3167,255.4,4,1,0
server_134,2024-01-18 08:00:00,58,database,84.3,97.8,91.0,696,458.0,1802,279.5,23,8,1
server_194,2024-01-18 09:00:00,52,database,62.6,51.9,82.5,127,445.2,3054,276.9,3,2,1
server_400,2024-01-18 10:00:00,45,compute,50.3,44.4,68.4,843,282.8,2680,224.4,1,3,0
server_127,2024-01-18 11:00:00,38,compute,54.9,18.8,61.2,663,329.8,3239,262.0,1,4,0
server_032,2024-01-18 12:00:00,25,compute,52.4,34.6,65.5,567,441.5,3176,306.4,2,1,0
server_175,2024-01-18 13:00:00,19,compute,44.5,28.7,76.8,667,182.4,2771,223.6,1,1,0
server_459,2024-01-18 14:00:00,41,database,54.4,32.2,86.3,730,330.2,2629,300.5,3,0,0
server_442,2024-01-18 15:00:00,10,compute,65.1,95.5,64.5,545,265.0,3021,177.6,2,1,0
server_370,2024-01-18 16:00:00,28,compute,63.0,38.9,50.7,655,447.3,3044,284.1,0,0,0
server_469,2024-01-18 17:00:00,50,web,56.9,27.4,73.9,304,353.1,3219,389.0,4,1,0
server_374,2024-01-18 18:00:00,20,compute,63.9,85.4,47.2,662,126.2,2812,272.0,1,1,0
server_021,2024-01-18 19:00:00,11,storage,46.5,62.8,65.9,622,258.4,3116,182.9,3,0,0
server_237,2024-01-18 20:00:00,38,web,87.8,89.7,91.4,788,440.4,2187,294.3,21,12,0
server_157,2024-01-18 21:00:00,24,database,58.2,28.3,58.4,535,389.2,2376,328.5,3,3,0
server_037,2024-01-18 22:00:00,18,storage,54.0,68.8,46.4,561,195.8,2301,277.0,5,1,0
server_229,2024-01-18 23:00:00,34,compute,53.0,61.3,53.2,315,202.1,3053,230.6,2,1,0
server_364,2024-01-19 00:00:00,11,web,45.4,47.9,55.3,500,307.8,3085,204.0,3,2,0
server_050,2024-01-19 01:00:00,20,compute,82.7,97.5,88.2,622,294.6,2058,254.2,28,13,1
server_437,2024-01-19 02:00:00,21,web,61.5,44.6,54.2,641,274.3,2556,279.0,2,1,0
server_263,2024-01-19 03:00:00,29,compute,56.9,79.6,38.2,843,259.7,3547,159.2,3,1,0
server_282,2024-01-19 04:00:00,28,storage,62.2,49.4,68.9,592,241.2,3020,317.9,2,0,0
server_026,2024-01-19 05:00:00,53,database,51.5,37.5,65.0,481,525.5,3033,102.5,2,0,0
server_225,2024-01-19 06:00:00,15,storage,49.3,40.4,64.0,611,263.4,2850,299.6,2,3,0
server_276,2024-01-19 07:00:00,59,storage,55.1,41.8,54.2,389,234.1,2955,289.3,2,2,0
server_285,2024-01-19 08:00:00,46,database,61.8,29.0,56.2,765,350.6,2918,303.9,3,0,0
server_096,2024-01-19 09:00:00,46,web,53.1,44.2,47.6,361,289.9,3412,183.1,1,2,0
server_283,2024-01-19 10:00:00,54,web,61.4,73.9,67.6,419,207.8,3745,301.9,3,1,0
server_366,2024-01-19 11:00:00,22,database,46.9,71.6,39.6,285,275.0,2763,369.9,5,0,0
server_447,2024-01-19 12:00:00,54,compute,53.7,29.9,61.3,517,294.0,3327,243.1,1,0,0
server_480,2024-01-19 13:00:00,49,web,54.4,70.5,50.5,629,343.0,3484,263.4,2,1,0
server_452,2024-01-19 14:00:00,50,storage,83.3,95.8,97.8,831,331.3,2085,179.3,18,11,1
server_316,2024-01-19 15:00:00,35,database,82.7,90.3,90.8,489,198.5,2137,211.2,28,11,1
server_303,2024-01-19 16:00:00,49,storage,69.0,53.6,60.0,455,360.9,2641,235.9,3,0,0
server_146,2024-01-19 17:00:00,51,web,44.2,26.4,43.4,50,389.2,2822,183.8,1,1,0
server_003,2024-01-19 18:00:00,15,database,56.0,36.9,39.5,545,192.4,2740,196.5,2,2,0
server_034,2024-01-19 19:00:00,24,database,56.4,61.7,67.4,506,222.3,2934,229.0,3,0,0
server_191,2024-01-19 20:00:00,34,web,60.0,20.9,87.0,503,282.4,2617,278.1,4,0,0
server_048,2024-01-19 21:00:00,7,web,48.5,24.2,66.1,801,322.0,3181,178.7,2,1,0
server_016,2024-01-19 22:00:00,41,database,68.5,51.1,62.6,609,325.8,3253,247.5,5,0,0
server_171,2024-01-19 23:00:00,24,compute,82.8,94.1,90.5,417,295.7,2274,170.9,24,12,1
server_219,2024-01-20 00:00:00,12,database,46.3,61.5,61.5,319,156.8,2679,247.4,2,2,0
server_157,2024-01-20 01:00:00,31,compute,54.9,29.9,63.1,269,401.2,3061,320.4,2,2,0
server_476,2024-01-20 02:00:00,20,storage,52.5,49.9,49.7,411,200.8,3081,263.4,4,3,0
server_045,2024-01-20 03:00:00,52,compute,77.3,51.6,45.4,575,435.1,2787,310.9,2,4,1
server_372,2024-01-20 04:00:00,43,compute,63.4,35.4,61.6,78,416.8,2875,251.3,3,1,0
server_005,2024-01-20 05:00:00,8,web,88.2,89.7,91.4,473,188.6,2060,268.2,22,11,1
server_098,2024-01-20 06:00:00,43,database,54.1,31.4,71.7,660,335.2,3238,207.8,3,0,0
server_379,2024-01-20 07:00:00,21,storage,62.6,44.6,41.5,293,436.1,3059,285.0,1,1,0
server_232,2024-01-20 08:00:00,7,database,63.0,25.8,56.2,464,358.9,2452,218.7,4,0,0
server_036,2024-01-20 09:00:00,36,compute,35.0,40.5,70.9,302,130.2,3717,189.0,2,2,0
server_279,2024-01-20 10:00:00,33,compute,60.1,60.0,82.8,50,296.3,2870,247.7,3,1,0
server_348,2024-01-20 11:00:00,12,compute,55.2,22.3,86.9,340,383.4,3226,174.7,5,1,0
server_496,2024-01-20 12:00:00,35,database,44.5,35.3,56.8,287,468.1,3019,281.7,3,3,0
server_301,2024-01-20 13:00:00,48,compute,62.0,55.4,72.4,655,286.4,2849,346.7,0,4,0
server_180,2024-01-20 14:00:00,12,database,73.0,5.0,63.7,596,133.4,3287,235.8,1,0,0
server_094,2024-01-20 15:00:00,41,storage,59.5,82.1,58.2,292,518.8,3542,238.1,1,0,0
server_098,2024-01-20 16:00:00,34,storage,63.8,65.9,60.9,759,287.8,2664,275.1,2,2,0
server_187,2024-01-20 17:00:00,29,database,69.4,14.2,61.1,645,444.4,2765,279.7,0,2,0
server_480,2024-01-20 18:00:00,57,storage,48.4,5.0,77.6,449,274.2,3464,256.5,1,0,0
server_115,2024-01-20 19:00:00,44,web,40.1,45.6,38.9,566,355.0,3621,168.9,0,1,0
server_190,2024-01-20 20:00:00,9,compute,60.3,22.6,67.0,311,231.5,3112,310.3,2,0,0
server_252,2024-01-20 21:00:00,34,compute,53.0,64.2,83.1,50,233.4,3405,303.8,2,1,0
server_468,2024-01-20 22:00:00,49,compute,44.0,52.9,81.5,518,481.0,2858,188.9,4,2,0
server_415,2024-01-20 23:00:00,10,web,54.4,47.5,68.5,227,394.0,2500,110.1,1,1,0
server_470,2024-01-21 00:00:00,34,compute,60.8,33.6,48.6,455,297.2,2980,386.2,5,5,1
server_160,2024-01-21 01:00:00,35,database,53.8,77.0,71.7,582,393.5,3429,213.7,1,1,0
server_255,2024-01-21 02:00:00,34,compute,92.6,96.0,92.4,111,232.2,1955,179.5,21,12,1
server_322,2024-01-21 03:00:00,31,database,53.2,57.1,52.3,541,300.2,3486,104.8,2,1,0
server_127,2024-01-21 04:00:00,24,storage,54.8,69.0,65.4,665,310.2,3375,224.6,3,0,0
server_017,2024-01-21 05:00:00,31,database,39.6,24.6,56.9,84,224.2,3052,277.6,4,0,0
server_280,2024-01-21 06:00:00,42,database,53.9,70.7,50.8,641,211.1,3862,345.8,3,2,0
server_489,2024-01-21 07:00:00,32,database,44.2,39.7,55.3,880,111.1,2954,231.0,2,0,0
server_222,2024-01-21 08:00:00,35,compute,60.3,51.7,61.9,449,203.2,2610,159.1,2,0,0
server_053,2024-01-21 09:00:00,56,web,42.5,41.9,46.2,648,482.8,2902,271.7,1,2,0
server_057,2024-01-21 10:00:00,58,web,82.9,93.3,92.5,299,122.3,2002,264.5,22,14,1
server_322,2024-01-21 11:00:00,35,database,51.7,64.1,46.7,684,296.5,2800,215.1,1,0,0
server_359,2024-01-21 12:00:00,8,compute,50.7,8.5,64.9,602,315.3,2794,234.1,2,1,0
server_173,2024-01-21 13:00:00,48,web,57.4,25.7,38.0,544,275.0,3144,257.7,3,1,0
server_279,2024-01-21 14:00:00,12,storage,48.1,35.9,26.7,532,387.4,3256,290.3,1,0,0
server_113,2024-01-21 15:00:00,54,storage,57.2,5.9,80.6,579,272.5,3089,277.8,3,0,0
server_287,2024-01-21 16:00:00,14,compute,49.1,23.0,44.8,487,395.3,2988,263.3,2,1,0
server_430,2024-01-21 17:00:00,58,storage,50.5,49.9,57.1,305,354.9,2829,252.4,4,1,0
server_341,2024-01-21 18:00:00,46,storage,58.2,38.1,73.8,470,164.7,2786,347.1,3,1,0
server_150,2024-01-21 19:00:00,47,storage,45.9,39.7,38.4,490,416.2,2922,277.2,0,1,0
server_449,2024-01-21 20:00:00,18,web,44.9,26.7,38.4,265,268.6,2623,305.5,8,0,0
server_126,2024-01-21 21:00:00,20,storage,57.0,45.9,50.5,478,120.9,2821,293.8,1,1,0
server_154,2024-01-21 22:00:00,59,database,54.8,38.5,74.4,488,347.1,3092,267.7,1,2,0
server_489,2024-01-21 23:00:00,10,database,56.3,12.2,59.7,396,271.3,2654,324.5,2,0,0
server_385,2024-01-22 00:00:00,34,storage,57.6,41.0,59.9,570,462.9,2380,212.1,7,1,0
server_473,2024-01-22 01:00:00,40,database,55.5,20.2,55.6,618,409.6,2861,291.3,3,3,0
server_272,2024-01-22 02:00:00,32,web,59.9,63.0,68.4,367,209.8,2641,184.2,4,0,0
server_103,2024-01-22 03:00:00,32,compute,55.8,37.2,81.5,530,394.9,2841,253.3,6,3,0
server_416,2024-01-22 04:00:00,13,database,92.5,97.6,96.8,682,230.4,2250,153.5,24,8,1
server_392,2024-01-22 05:00:00,37,storage,41.0,64.3,57.8,298,134.3,3252,187.1,0,1,0
server_298,2024-01-22 06:00:00,25,compute,70.4,42.4,82.9,167,238.5,2983,228.9,1,1,0
server_245,2024-01-22 07:00:00,15,compute,55.0,56.6,75.0,312,167.1,3173,341.0,0,1,0
server_175,2024-01-22 08:00:00,18,storage,62.6,5.0,64.0,605,298.6,3591,241.8,4,0,0
server_038,2024-01-22 09:00:00,34,database,52.2,64.2,26.9,409,493.1,2924,286.8,3,0,0
server_476,2024-01-22 10:00:00,40,web,54.5,28.6,54.3,252,307.9,2709,325.4,5,0,0
server_169,2024-01-22 11:00:00,59,database,51.4,46.8,54.9,754,346.1,3201,238.9,3,0,0
server_246,2024-01-22 12:00:00,13,database,74.7,30.4,65.4,264,199.7,2849,336.1,1,0,0
server_025,2024-01-22 13:00:00,34,web,57.0,32.6,57.0,466,246.0,2675,248.0,1,2,0
server_354,2024-01-22 14:00:00,36,compute,50.7,41.4,51.6,647,354.5,2925,198.6,2,2,0
server_305,2024-01-22 15:00:00,46,web,41.8,46.5,90.5,634,293.1,3118,305.1,2,0,0
server_408,2024-01-22 16:00:00,35,web,84.9,95.1,93.1,583,227.9,2076,281.4,16,12,1
server_407,2024-01-22 17:00:00,27,storage,93.0,96.4,91.8,366,400.3,2002,235.1,21,13,1
server_012,2024-01-22 18:00:00,26,storage,61.0,12.5,55.8,612,314.0,3130,202.2,3,0,0
server_315,2024-01-22 19:00:00,17,database,61.8,91.6,69.5,503,505.5,2562,300.4,0,0,0
server_390,2024-01-22 20:00:00,16,storage,51.3,49.6,80.0,581,365.9,2613,194.5,0,0,0
server_312,2024-01-22 21:00:00,7,web,60.4,53.8,53.7,774,186.5,3402,141.6,2,0,0
